CET No,Marks,Rank
105011255,128.0,7316
132011191,128.0,7316
355011281,128.0,7316
124011640,128.0,7316
359011229,128.0,7316
363011319,128.0,7316
503011320,128.0,7316
498011301,128.0,7316
360011326,128.0,7316
363011094,128.0,7316
504011077,128.0,7316
366011002,128.0,7316
356011073,128.0,7316
115011163,128.0,7316
355011123,128.0,7316
355011122,128.0,7316
366011064,128.0,7316
365011248,128.0,7316
495011105,128.0,7316
354011041,128.0,7316
506011046,128.0,7316
105011264,128.0,7316
505011082,128.0,7316
504011427,128.0,7316
492011133,128.0,7316
120011293,128.0,7316
497011224,128.0,7316
593011033,128.0,7316
367011039,128.0,7316
360011271,128.0,7316
366011236,128.0,7316
674011064,128.0,7316
676011078,128.0,7316
676011183,128.0,7316
679011186,128.0,7316
690011109,128.0,7316
691011033,128.0,7316
131011210,128.0,7316
123011256,128.0,7316
494011442,128.0,7316
493011466,128.0,7316
356011103,128.0,7316
357011347,128.0,7316
392011193,128.0,7316
366011168,128.0,7316
356011126,128.0,7316
507011020,128.0,7316
397011349,128.0,7316
397011527,128.0,7316
419011141,128.0,7316
422011211,128.0,7316
425011128,128.0,7316
425011147,128.0,7316
428011119,128.0,7316
120011103,128.0,7316
120011180,128.0,7316
120011276,128.0,7316
121011168,128.0,7316
121011340,128.0,7316
121011359,128.0,7316
597011053,128.0,7316
664011110,128.0,7316
672011157,128.0,7316
592011415,128.0,7316
117011350,128.0,7316
121011009,128.0,7316
132011223,128.0,7316
293011183,128.0,7316
293011705,128.0,7316
408011337,128.0,7316
412011287,128.0,7316
414011427,128.0,7316
417011014,128.0,7316
422011304,128.0,7316
115011395,128.0,7316
123011148,128.0,7316
393011059,128.0,7316
396011173,128.0,7316
397011010,128.0,7316
268011414,128.0,7316
714011273,128.0,7316
122011105,128.0,7316
122011187,128.0,7316
489011049,128.0,7316
489011222,128.0,7316
708011144,128.0,7316
704011342,128.0,7316
716011391,128.0,7316
712011331,128.0,7316
699011426,128.0,7316
699011174,128.0,7316
432011179,128.0,7316
434011121,128.0,7316
592011379,128.0,7316
592011412,128.0,7316
282011280,128.0,7316
674011422,128.0,7316
676011172,128.0,7316
378011076,128.0,7316
378011160,128.0,7316
379011074,128.0,7316
380011267,128.0,7316
263011503,128.0,7316
272011298,128.0,7316
278011039,128.0,7316
125011373,128.0,7316
125011451,128.0,7316
126011047,128.0,7316
126011108,128.0,7316
126011217,128.0,7316
126011323,128.0,7316
470011313,128.0,7316
487011106,128.0,7316
470011152,128.0,7316
480011143,128.0,7316
105011214,128.0,7316
490011107,128.0,7316
478011061,128.0,7316
116011232,128.0,7316
116011323,128.0,7316
116011392,128.0,7316
116011452,128.0,7316
117011111,128.0,7316
117011157,128.0,7316
118011347,128.0,7316
119011108,128.0,7316
280011184,128.0,7316
381011128,128.0,7316
381011331,128.0,7316
382011111,128.0,7316
382011270,128.0,7316
382011354,128.0,7316
382011417,128.0,7316
383011354,128.0,7316
129011531,128.0,7316
130011065,128.0,7316
131011273,128.0,7316
132011271,128.0,7316
132011301,128.0,7316
132011326,128.0,7316
122011218,128.0,7316
123011119,128.0,7316
474011025,128.0,7316
124011105,128.0,7316
124011167,128.0,7316
124011285,128.0,7316
124011361,128.0,7316
124011577,128.0,7316
125011168,128.0,7316
125011274,128.0,7316
385011078,128.0,7316
385011192,128.0,7316
386011049,128.0,7316
392011179,128.0,7316
280011277,128.0,7316
356011114,128.0,7316
370011012,128.0,7316
372011084,128.0,7316
380011350,128.0,7316
377011226,128.0,7316
133011089,128.0,7316
134011147,128.0,7316
134011248,128.0,7316
134011395,128.0,7316
153011346,128.0,7316
151011026,128.0,7316
157011278,128.0,7316
211011161,128.0,7316
142011279,128.0,7316
158011336,128.0,7316
149011232,128.0,7316
209011543,128.0,7316
155011019,128.0,7316
147011218,128.0,7316
123011546,128.0,7316
152011325,128.0,7316
212011756,128.0,7316
148011331,128.0,7316
155011015,128.0,7316
214011102,128.0,7316
372011284,128.0,7316
373011011,128.0,7316
373011217,128.0,7316
373011288,128.0,7316
373011344,128.0,7316
374011155,128.0,7316
374011227,128.0,7316
375011103,128.0,7316
375011333,128.0,7316
376011070,128.0,7316
377011126,128.0,7316
128011032,128.0,7316
401011194,128.0,7316
129011275,128.0,7316
129011131,128.0,7316
128011443,128.0,7316
128011208,128.0,7316
641011481,128.0,7316
107011116,128.0,7316
488011516,128.0,7316
484011224,128.0,7316
270011381,128.0,7316
484011144,128.0,7316
270011645,128.0,7316
475011430,128.0,7316
487011328,128.0,7316
478011211,128.0,7316
489011169,128.0,7316
135011342,128.0,7316
136011166,128.0,7316
137011164,128.0,7316
137011217,128.0,7316
139011050,128.0,7316
139011152,128.0,7316
139011215,128.0,7316
171011558,128.0,7316
268011141,128.0,7316
269011307,128.0,7316
271011114,128.0,7316
280011109,128.0,7316
127011091,128.0,7316
127011185,128.0,7316
127011354,128.0,7316
132011257,124.0,7701
121011213,124.0,7701
354011189,124.0,7701
361011273,124.0,7701
367011126,124.0,7701
505011469,124.0,7701
161010405,124.0,7701
483011573,124.0,7701
679011184,124.0,7701
486011250,124.0,7701
720011169,124.0,7701
706011222,124.0,7701
717011069,124.0,7701
714011256,124.0,7701
702011146,124.0,7701
717011085,124.0,7701
712011030,124.0,7701
814011332,124.0,7701
695011067,124.0,7701
275011265,124.0,7701
280011332,124.0,7701
673011201,124.0,7701
674011083,124.0,7701
674011233,124.0,7701
686011418,124.0,7701
714011279,124.0,7701
520011152,124.0,7701
490011434,124.0,7701
705011132,124.0,7701
718011019,124.0,7701
178011335,124.0,7701
176011380,124.0,7701
719011134,124.0,7701
512011254,124.0,7701
710011247,124.0,7701
135011236,124.0,7701
420011315,124.0,7701
266011499,124.0,7701
409011097,124.0,7701
412011082,124.0,7701
415011115,124.0,7701
416011012,124.0,7701
416011300,124.0,7701
417011247,124.0,7701
418011208,124.0,7701
481011099,124.0,7701
472011294,124.0,7701
474011369,124.0,7701
475011014,124.0,7701
177011512,124.0,7701
473011410,124.0,7701
479011073,124.0,7701
489011246,124.0,7701
474011012,124.0,7701
272011198,124.0,7701
484011470,124.0,7701
666011111,124.0,7701
482011150,124.0,7701
804011271,124.0,7701
490011026,124.0,7701
475011596,124.0,7701
613011011,124.0,7701
488011069,124.0,7701
475011595,124.0,7701
290011344,124.0,7701
640011206,124.0,7701
631011141,124.0,7701
291011205,124.0,7701
267011222,124.0,7701
290011160,124.0,7701
364011119,124.0,7701
364011076,124.0,7701
361011332,124.0,7701
503011057,124.0,7701
357011261,124.0,7701
504011082,124.0,7701
783011319,124.0,7701
361011235,124.0,7701
494011360,124.0,7701
131011281,124.0,7701
503011269,124.0,7701
118011211,124.0,7701
498011601,124.0,7701
361011216,124.0,7701
134011379,124.0,7701
359011055,124.0,7701
110011079,124.0,7701
614011278,124.0,7701
416011358,124.0,7701
691011024,124.0,7701
363011235,124.0,7701
356011349,124.0,7701
505011500,124.0,7701
129011494,124.0,7701
508011051,124.0,7701
504011134,124.0,7701
509011022,124.0,7701
363011352,124.0,7701
361011038,124.0,7701
509011295,124.0,7701
363011130,124.0,7701
493011519,124.0,7701
137011210,124.0,7701
509011069,124.0,7701
355011189,124.0,7701
139011086,124.0,7701
421011003,124.0,7701
426011321,124.0,7701
427011118,124.0,7701
435011109,124.0,7701
449011575,124.0,7701
592011062,124.0,7701
592011165,124.0,7701
593011049,124.0,7701
597011174,124.0,7701
622011127,124.0,7701
668011105,124.0,7701
672011167,124.0,7701
673011174,124.0,7701
676011105,124.0,7701
677011155,124.0,7701
677011186,124.0,7701
412011205,124.0,7701
418011158,124.0,7701
503011130,124.0,7701
361011162,124.0,7701
355011358,124.0,7701
411011487,124.0,7701
367011049,124.0,7701
508011175,124.0,7701
131011262,124.0,7701
357011324,124.0,7701
362011034,124.0,7701
365011333,124.0,7701
354011051,124.0,7701
492011358,124.0,7701
503011417,124.0,7701
493011355,124.0,7701
492011160,124.0,7701
354011072,124.0,7701
497011108,124.0,7701
495011264,124.0,7701
496011581,124.0,7701
492011307,124.0,7701
494011355,124.0,7701
503011116,124.0,7701
357011120,124.0,7701
111011045,124.0,7701
498011118,124.0,7701
357011036,124.0,7701
492011409,124.0,7701
493011222,124.0,7701
361011102,124.0,7701
355011300,124.0,7701
493011538,124.0,7701
363011275,124.0,7701
209011050,124.0,7701
676011086,124.0,7701
211011524,124.0,7701
114011201,124.0,7701
365011293,124.0,7701
356011023,124.0,7701
495011277,124.0,7701
503011159,124.0,7701
493011514,124.0,7701
131011232,124.0,7701
120011078,124.0,7701
356011383,124.0,7701
356011051,124.0,7701
119011163,124.0,7701
114011168,124.0,7701
114011186,124.0,7701
115011071,124.0,7701
115011253,124.0,7701
115011266,124.0,7701
154011328,124.0,7701
209011210,124.0,7701
210011167,124.0,7701
155011086,124.0,7701
157011019,124.0,7701
208011323,124.0,7701
158011359,124.0,7701
154011270,124.0,7701
158011492,124.0,7701
209011319,124.0,7701
209011512,124.0,7701
148011322,124.0,7701
585011093,124.0,7701
586011263,124.0,7701
781011147,124.0,7701
220011669,124.0,7701
297011355,124.0,7701
299011134,124.0,7701
808011111,124.0,7701
115011268,124.0,7701
115011396,124.0,7701
116011170,124.0,7701
116011365,124.0,7701
117011099,124.0,7701
117011182,124.0,7701
118011153,124.0,7701
118011171,124.0,7701
118011236,124.0,7701
118011566,124.0,7701
119011094,124.0,7701
119011261,124.0,7701
119011324,124.0,7701
120011030,124.0,7701
120011188,124.0,7701
120011221,124.0,7701
120011232,124.0,7701
120011254,124.0,7701
121011153,124.0,7701
121011353,124.0,7701
122011212,124.0,7701
123011239,124.0,7701
123011269,124.0,7701
123011453,124.0,7701
124011148,124.0,7701
125011109,124.0,7701
125011146,124.0,7701
125011173,124.0,7701
125011333,124.0,7701
127011240,124.0,7701
128011145,124.0,7701
128011318,124.0,7701
322011173,124.0,7701
550011268,124.0,7701
556011092,124.0,7701
552011268,124.0,7701
128011445,124.0,7701
128011458,124.0,7701
129011101,124.0,7701
129011138,124.0,7701
131011058,124.0,7701
131011288,124.0,7701
132011154,124.0,7701
132011267,124.0,7701
133011080,124.0,7701
134011327,124.0,7701
134011451,124.0,7701
134011529,124.0,7701
135011114,124.0,7701
139011139,124.0,7701
140011169,124.0,7701
169011108,124.0,7701
543011159,124.0,7701
550011421,124.0,7701
554011058,124.0,7701
263011328,124.0,7701
548011063,124.0,7701
536011335,124.0,7701
545011350,124.0,7701
567011126,124.0,7701
547011058,124.0,7701
550011101,124.0,7701
562011017,124.0,7701
543011174,124.0,7701
549011150,124.0,7701
558011053,124.0,7701
546011311,124.0,7701
534011225,124.0,7701
535011427,124.0,7701
558011254,124.0,7701
555011164,124.0,7701
539011483,124.0,7701
325011055,124.0,7701
550011307,124.0,7701
343011054,124.0,7701
568011215,124.0,7701
568011042,124.0,7701
562011104,124.0,7701
561011194,124.0,7701
171011546,124.0,7701
562011173,124.0,7701
320011059,124.0,7701
566011267,124.0,7701
547011082,124.0,7701
546011091,124.0,7701
565011155,124.0,7701
329011352,124.0,7701
553011349,124.0,7701
546011286,124.0,7701
547011184,124.0,7701
567011058,124.0,7701
341011333,124.0,7701
552011181,124.0,7701
539011065,124.0,7701
555011002,124.0,7701
545011106,124.0,7701
567011052,124.0,7701
543011042,124.0,7701
543011014,124.0,7701
541011013,124.0,7701
539011643,124.0,7701
540011141,124.0,7701
539011209,124.0,7701
565011405,124.0,7701
383011045,124.0,7701
383011061,124.0,7701
384011153,124.0,7701
384011327,124.0,7701
384011384,124.0,7701
385011412,124.0,7701
390011057,124.0,7701
390011210,124.0,7701
392011010,124.0,7701
393011108,124.0,7701
396011107,124.0,7701
396011379,124.0,7701
396011386,124.0,7701
397011008,124.0,7701
397011357,124.0,7701
410011320,124.0,7701
377011038,124.0,7701
377011332,124.0,7701
378011108,124.0,7701
378011182,124.0,7701
379011186,124.0,7701
380011097,124.0,7701
380011179,124.0,7701
380011326,124.0,7701
381011182,124.0,7701
381011194,124.0,7701
381011203,124.0,7701
381011232,124.0,7701
382011338,124.0,7701
348011637,124.0,7701
540011132,124.0,7701
562011262,124.0,7701
235011341,124.0,7701
268011223,124.0,7701
275011807,124.0,7701
280011161,124.0,7701
281011336,124.0,7701
370011155,124.0,7701
370011169,124.0,7701
371011200,124.0,7701
372011100,124.0,7701
372011192,124.0,7701
372011325,124.0,7701
373011012,124.0,7701
375011008,124.0,7701
376011090,124.0,7701
376011152,124.0,7701
376011153,124.0,7701
363011117,124.0,7701
366011057,124.0,7701
136011160,124.0,7701
211011530,120.0,8050
707011299,120.0,8050
382011268,120.0,8050
382011293,120.0,8050
382011423,120.0,8050
383011292,120.0,8050
385011007,120.0,8050
385011410,120.0,8050
391011072,120.0,8050
392011023,120.0,8050
392011163,120.0,8050
396011121,120.0,8050
396011140,120.0,8050
397011104,120.0,8050
397011156,120.0,8050
397011460,120.0,8050
397011561,120.0,8050
539011046,120.0,8050
549011349,120.0,8050
319011203,120.0,8050
534011243,120.0,8050
663011241,120.0,8050
699011418,120.0,8050
713011287,120.0,8050
720011110,120.0,8050
707011041,120.0,8050
715011220,120.0,8050
706011387,120.0,8050
697011358,120.0,8050
281011599,120.0,8050
711011301,120.0,8050
714011375,120.0,8050
710011222,120.0,8050
534011300,120.0,8050
564011250,120.0,8050
566011050,120.0,8050
548011247,120.0,8050
543011279,120.0,8050
567011067,120.0,8050
536011034,120.0,8050
539011055,120.0,8050
556011258,120.0,8050
543011289,120.0,8050
554011144,120.0,8050
563011152,120.0,8050
538011278,120.0,8050
538011316,120.0,8050
534011087,120.0,8050
540011191,120.0,8050
543011323,120.0,8050
550011210,120.0,8050
559011048,120.0,8050
533011203,120.0,8050
553011374,120.0,8050
561011181,120.0,8050
549011367,120.0,8050
555011211,120.0,8050
564011155,120.0,8050
549011012,120.0,8050
562011116,120.0,8050
546011058,120.0,8050
565011457,120.0,8050
548011267,120.0,8050
545011086,120.0,8050
539011084,120.0,8050
550011174,120.0,8050
320011025,120.0,8050
535011214,120.0,8050
208011061,120.0,8050
280011211,120.0,8050
545011035,120.0,8050
564011326,120.0,8050
566011225,120.0,8050
566011209,120.0,8050
567011059,120.0,8050
560011105,120.0,8050
565011475,120.0,8050
541011190,120.0,8050
545011163,120.0,8050
549011398,120.0,8050
543011191,120.0,8050
154011187,120.0,8050
156011060,120.0,8050
268011336,120.0,8050
156011127,120.0,8050
212011258,120.0,8050
148011113,120.0,8050
147011297,120.0,8050
159011053,120.0,8050
213011023,120.0,8050
215011436,120.0,8050
160011489,120.0,8050
208011047,120.0,8050
150011195,120.0,8050
816011132,120.0,8050
213011267,120.0,8050
339011108,120.0,8050
443011309,120.0,8050
545011087,120.0,8050
211011336,120.0,8050
267011312,120.0,8050
157011507,120.0,8050
156011212,120.0,8050
208011086,120.0,8050
153011206,120.0,8050
220011367,120.0,8050
209011291,120.0,8050
160011372,120.0,8050
148011296,120.0,8050
149011029,120.0,8050
157011448,120.0,8050
218011023,120.0,8050
158011179,120.0,8050
120011012,120.0,8050
121011167,120.0,8050
121011269,120.0,8050
121011373,120.0,8050
533011008,120.0,8050
545011359,120.0,8050
556011038,120.0,8050
539011113,120.0,8050
533011151,120.0,8050
555011372,120.0,8050
545011378,120.0,8050
543011169,120.0,8050
562011331,120.0,8050
541011116,120.0,8050
546011112,120.0,8050
540011178,120.0,8050
129011302,120.0,8050
129011333,120.0,8050
129011401,120.0,8050
613011119,120.0,8050
357011289,120.0,8050
114011383,120.0,8050
114011452,120.0,8050
115011577,120.0,8050
116011126,120.0,8050
116011165,120.0,8050
117011106,120.0,8050
117011352,120.0,8050
118011177,120.0,8050
118011462,120.0,8050
119011330,120.0,8050
119011392,120.0,8050
115011082,120.0,8050
357011272,120.0,8050
494011620,120.0,8050
122011273,120.0,8050
123011053,120.0,8050
123011147,120.0,8050
123011211,120.0,8050
123011456,120.0,8050
124011278,120.0,8050
125011158,120.0,8050
125011212,120.0,8050
125011245,120.0,8050
125011403,120.0,8050
126011276,120.0,8050
128011133,120.0,8050
129011062,120.0,8050
184011102,120.0,8050
366011167,120.0,8050
356011297,120.0,8050
504011178,120.0,8050
357011238,120.0,8050
354011024,120.0,8050
361011377,120.0,8050
357011351,120.0,8050
356011244,120.0,8050
494011511,120.0,8050
496011408,120.0,8050
361011366,120.0,8050
364011062,120.0,8050
360011297,120.0,8050
364011231,120.0,8050
504011026,120.0,8050
354011235,120.0,8050
491011208,120.0,8050
498011173,120.0,8050
355011332,120.0,8050
129011433,120.0,8050
506011416,120.0,8050
503011305,120.0,8050
136011052,120.0,8050
354011172,120.0,8050
356011043,120.0,8050
358011340,120.0,8050
505011310,120.0,8050
360011085,120.0,8050
116011507,120.0,8050
360011092,120.0,8050
360011156,120.0,8050
358011349,120.0,8050
360011261,120.0,8050
508011202,120.0,8050
101011102,120.0,8050
356011439,120.0,8050
363011189,120.0,8050
361011441,120.0,8050
358011076,120.0,8050
363011427,120.0,8050
359011128,120.0,8050
497011412,120.0,8050
134011111,120.0,8050
365011451,120.0,8050
356011290,120.0,8050
874011303,120.0,8050
359011006,120.0,8050
607011318,120.0,8050
494011458,120.0,8050
359011196,120.0,8050
615011278,120.0,8050
363011078,120.0,8050
503011047,120.0,8050
358011177,120.0,8050
356011205,120.0,8050
271011246,120.0,8050
366011228,120.0,8050
360011219,120.0,8050
109011139,120.0,8050
365011257,120.0,8050
505011361,120.0,8050
365011357,120.0,8050
366011059,120.0,8050
360011096,120.0,8050
361011471,120.0,8050
355011292,120.0,8050
506011114,120.0,8050
354011217,120.0,8050
139011011,120.0,8050
358011289,120.0,8050
358011338,120.0,8050
506011425,120.0,8050
365011236,120.0,8050
360011039,120.0,8050
135011282,120.0,8050
503011241,120.0,8050
505011102,120.0,8050
491011253,120.0,8050
367011040,120.0,8050
483011046,120.0,8050
638011186,120.0,8050
621011135,120.0,8050
284011119,120.0,8050
286011223,120.0,8050
639011162,120.0,8050
504011132,120.0,8050
507011132,120.0,8050
504011468,120.0,8050
494011226,120.0,8050
108011103,120.0,8050
363011122,120.0,8050
504011243,120.0,8050
491011134,120.0,8050
364011177,120.0,8050
358011086,120.0,8050
475011554,120.0,8050
171011529,120.0,8050
488011556,120.0,8050
473011335,120.0,8050
113011251,120.0,8050
470011110,120.0,8050
480011081,120.0,8050
475011494,120.0,8050
478011311,120.0,8050
736011220,120.0,8050
107011085,120.0,8050
805011271,120.0,8050
845011358,120.0,8050
176011522,120.0,8050
608011128,120.0,8050
483011163,120.0,8050
131011070,120.0,8050
132011220,120.0,8050
133011038,120.0,8050
133011241,120.0,8050
133011296,120.0,8050
134011131,120.0,8050
135011171,120.0,8050
136011092,120.0,8050
137011209,120.0,8050
137011237,120.0,8050
139011033,120.0,8050
139011115,120.0,8050
237011039,120.0,8050
270011222,120.0,8050
272011319,120.0,8050
482011290,120.0,8050
272011292,120.0,8050
275011035,120.0,8050
275011180,120.0,8050
370011102,120.0,8050
370011160,120.0,8050
370011246,120.0,8050
371011098,120.0,8050
372011074,120.0,8050
373011114,120.0,8050
373011143,120.0,8050
374011054,120.0,8050
374011173,120.0,8050
374011274,120.0,8050
477011291,120.0,8050
129011595,120.0,8050
131011008,120.0,8050
377011356,120.0,8050
380011314,120.0,8050
381011178,120.0,8050
381011196,120.0,8050
382011218,120.0,8050
115011089,120.0,8050
120011364,120.0,8050
135011081,120.0,8050
293011324,120.0,8050
409011290,120.0,8050
415011354,120.0,8050
420011364,120.0,8050
422011089,120.0,8050
271011115,120.0,8050
271011306,120.0,8050
272011228,120.0,8050
408011117,120.0,8050
714011306,120.0,8050
281011742,120.0,8050
715011168,120.0,8050
719011172,120.0,8050
375011046,120.0,8050
375011197,120.0,8050
375011213,120.0,8050
375011260,120.0,8050
375011271,120.0,8050
375011324,120.0,8050
376011040,120.0,8050
376011230,120.0,8050
376011284,120.0,8050
377011184,120.0,8050
377011320,120.0,8050
595011096,120.0,8050
213011296,120.0,8050
206011189,120.0,8050
805011199,120.0,8050
690011030,120.0,8050
679011356,120.0,8050
677011312,120.0,8050
666011103,120.0,8050
717011392,120.0,8050
186011244,120.0,8050
718011099,120.0,8050
696011351,120.0,8050
266011025,120.0,8050
275011538,120.0,8050
276011139,120.0,8050
184011247,120.0,8050
719011187,120.0,8050
422011051,120.0,8050
424011072,120.0,8050
424011105,120.0,8050
424011320,120.0,8050
426011262,120.0,8050
429011025,120.0,8050
431011155,120.0,8050
432011334,120.0,8050
435011026,120.0,8050
495011131,120.0,8050
591011166,120.0,8050
592011523,120.0,8050
592011612,120.0,8050
594011124,120.0,8050
594011164,120.0,8050
816011183,116.0,8419
678011282,116.0,8419
678011154,116.0,8419
677011282,116.0,8419
674011088,116.0,8419
597011263,116.0,8419
594011253,116.0,8419
594011175,116.0,8419
593011171,116.0,8419
592011399,116.0,8419
592011328,116.0,8419
592011026,116.0,8419
435011096,116.0,8419
433011120,116.0,8419
429011115,116.0,8419
428011324,116.0,8419
427011166,116.0,8419
422011219,116.0,8419
415011212,116.0,8419
397011495,116.0,8419
397011490,116.0,8419
397011225,116.0,8419
719011140,116.0,8419
806011160,116.0,8419
808011048,116.0,8419
281011743,116.0,8419
719011173,116.0,8419
396011181,116.0,8419
393011212,116.0,8419
393011121,116.0,8419
392011175,116.0,8419
392011112,116.0,8419
391011136,116.0,8419
391011121,116.0,8419
391011077,116.0,8419
390011053,116.0,8419
385011333,116.0,8419
385011199,116.0,8419
385011080,116.0,8419
384011367,116.0,8419
384011338,116.0,8419
384011155,116.0,8419
384011041,116.0,8419
384011034,116.0,8419
383011168,116.0,8419
382011428,116.0,8419
382011053,116.0,8419
381011240,116.0,8419
380011436,116.0,8419
380011411,116.0,8419
379011085,116.0,8419
375011188,116.0,8419
374011305,116.0,8419
372011231,116.0,8419
372011064,116.0,8419
371011031,116.0,8419
370011292,116.0,8419
370011198,116.0,8419
370011172,116.0,8419
695011052,116.0,8419
707011307,116.0,8419
720011109,116.0,8419
707011419,116.0,8419
438011093,116.0,8419
473011189,116.0,8419
484011399,116.0,8419
487011222,116.0,8419
719011151,116.0,8419
720011204,116.0,8419
281011154,116.0,8419
280011163,116.0,8419
276011256,116.0,8419
484011531,116.0,8419
703011223,116.0,8419
717011342,116.0,8419
272011074,116.0,8419
280011103,116.0,8419
270011521,116.0,8419
270011111,116.0,8419
269011268,116.0,8419
267011088,116.0,8419
264011497,116.0,8419
242011471,116.0,8419
175011011,116.0,8419
137011183,116.0,8419
136011049,116.0,8419
135011356,116.0,8419
135011331,116.0,8419
135011132,116.0,8419
134011458,116.0,8419
134011084,116.0,8419
133011275,116.0,8419
206011039,116.0,8419
275011818,116.0,8419
275011462,116.0,8419
133011131,116.0,8419
132011214,116.0,8419
131011136,116.0,8419
130011235,116.0,8419
130011214,116.0,8419
129011347,116.0,8419
129011157,116.0,8419
128011197,116.0,8419
127011385,116.0,8419
127011370,116.0,8419
127011156,116.0,8419
126011030,116.0,8419
125011540,116.0,8419
125011337,116.0,8419
125011117,116.0,8419
124011374,116.0,8419
124011248,116.0,8419
124011191,116.0,8419
124011031,116.0,8419
122011050,116.0,8419
122011045,116.0,8419
119011373,116.0,8419
119011318,116.0,8419
119011115,116.0,8419
118011265,116.0,8419
118011170,116.0,8419
118011161,116.0,8419
118011117,116.0,8419
117011245,116.0,8419
117011214,116.0,8419
116011663,116.0,8419
115011575,116.0,8419
115011306,116.0,8419
115011259,116.0,8419
115011074,116.0,8419
115011068,116.0,8419
115011032,116.0,8419
101011077,116.0,8419
156011340,116.0,8419
214011138,116.0,8419
422011245,116.0,8419
310011360,116.0,8419
149011365,116.0,8419
209011524,116.0,8419
828011279,116.0,8419
160011490,116.0,8419
147011421,116.0,8419
212011808,116.0,8419
563011225,116.0,8419
562011106,116.0,8419
564011057,116.0,8419
533011243,116.0,8419
561011111,116.0,8419
554011236,116.0,8419
547011076,116.0,8419
331011362,116.0,8419
559011011,116.0,8419
553011268,116.0,8419
529011504,116.0,8419
562011216,116.0,8419
548011183,116.0,8419
562011187,116.0,8419
568011228,116.0,8419
539011683,116.0,8419
535011318,116.0,8419
553011182,116.0,8419
540011058,116.0,8419
539011592,116.0,8419
554011134,116.0,8419
561011093,116.0,8419
542011241,116.0,8419
487011292,116.0,8419
477011195,116.0,8419
136011017,116.0,8419
483011108,116.0,8419
483011403,116.0,8419
167011073,116.0,8419
475011209,116.0,8419
461011044,116.0,8419
539011616,116.0,8419
540011041,116.0,8419
558011230,116.0,8419
547011183,116.0,8419
548011163,116.0,8419
535011378,116.0,8419
567011098,116.0,8419
541011273,116.0,8419
541011257,116.0,8419
547011231,116.0,8419
555011279,116.0,8419
567011239,116.0,8419
567011235,116.0,8419
545011316,116.0,8419
541011083,116.0,8419
565011152,116.0,8419
484011442,116.0,8419
478011296,116.0,8419
489011069,116.0,8419
479011312,116.0,8419
256011439,116.0,8419
567011294,116.0,8419
543011421,116.0,8419
539011515,116.0,8419
548011258,116.0,8419
539011401,116.0,8419
543011200,116.0,8419
541011259,116.0,8419
539011031,116.0,8419
553011087,116.0,8419
539011491,116.0,8419
568011135,116.0,8419
535011398,116.0,8419
538011067,116.0,8419
541011142,116.0,8419
567011423,116.0,8419
566011203,116.0,8419
542011083,116.0,8419
557011176,116.0,8419
533011127,116.0,8419
555011244,116.0,8419
535011428,116.0,8419
543011048,116.0,8419
349011496,116.0,8419
303011087,116.0,8419
587011421,116.0,8419
495011516,116.0,8419
357011297,116.0,8419
508011237,116.0,8419
509011266,116.0,8419
131011127,116.0,8419
126011164,116.0,8419
493011453,116.0,8419
497011654,116.0,8419
172011141,116.0,8419
507011246,116.0,8419
367011206,116.0,8419
365011225,116.0,8419
356011177,116.0,8419
504011045,116.0,8419
498011388,116.0,8419
354011007,116.0,8419
362011149,116.0,8419
360011147,116.0,8419
355011259,116.0,8419
357011284,116.0,8419
495011174,116.0,8419
493011611,116.0,8419
356011011,116.0,8419
403011320,116.0,8419
365011265,116.0,8419
171011067,116.0,8419
360011227,116.0,8419
493011118,116.0,8419
503011275,116.0,8419
361011408,116.0,8419
505011318,116.0,8419
355011333,116.0,8419
365011355,116.0,8419
362011028,116.0,8419
509011083,116.0,8419
361011251,116.0,8419
357011214,116.0,8419
357011187,116.0,8419
357011383,116.0,8419
354011094,116.0,8419
360011130,116.0,8419
356011217,116.0,8419
131011263,116.0,8419
365011440,116.0,8419
356011331,116.0,8419
362011107,116.0,8419
362011114,116.0,8419
367011143,116.0,8419
363011469,116.0,8419
504011153,116.0,8419
362011290,116.0,8419
498011509,116.0,8419
115011425,116.0,8419
137011079,116.0,8419
129011211,116.0,8419
356011326,116.0,8419
359011033,116.0,8419
506011322,116.0,8419
354011047,116.0,8419
361011050,116.0,8419
111011209,116.0,8419
364011150,116.0,8419
117011189,116.0,8419
509011121,116.0,8419
503011075,116.0,8419
355011322,116.0,8419
495011600,116.0,8419
212011790,116.0,8419
155011127,116.0,8419
152011277,116.0,8419
160011329,116.0,8419
161011399,116.0,8419
160011500,116.0,8419
158011099,116.0,8419
151011210,116.0,8419
153011034,116.0,8419
218011224,116.0,8419
158011195,116.0,8419
159011210,116.0,8419
676011237,112.0,8718
676011063,112.0,8718
673011181,112.0,8718
661011104,112.0,8718
597011107,112.0,8718
595011189,112.0,8718
595011147,112.0,8718
593011163,112.0,8718
592011453,112.0,8718
427011409,112.0,8718
427011207,112.0,8718
426011332,112.0,8718
417011141,112.0,8718
415011193,112.0,8718
411011461,112.0,8718
408011256,112.0,8718
396011218,112.0,8718
396011115,112.0,8718
394011047,112.0,8718
390011055,112.0,8718
385011422,112.0,8718
384011332,112.0,8718
384011261,112.0,8718
384011044,112.0,8718
383011050,112.0,8718
382011344,112.0,8718
382011110,112.0,8718
381011263,112.0,8718
381011088,112.0,8718
380011207,112.0,8718
378011287,112.0,8718
